id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2022-01-18 06:00:00;10008.78199999
S;SUL;2022-01-18 06:00:00;12829.652
SE;SUDESTE;2022-01-18 06:00:00;38401.32499999
N;NORTE;2022-01-18 07:00:00;5265.75
NE;NORDESTE;2022-01-18 07:00:00;10328.32099999
S;SUL;2022-01-18 07:00:00;14041.61699999
SE;SUDESTE;2022-01-18 07:00:00;41103.83999999
N;NORTE;2022-01-18 08:00:00;5471.70099999
NE;NORDESTE;2022-01-18 08:00:00;10859.22599999
S;SUL;2022-01-18 08:00:00;15177.81999999
SE;SUDESTE;2022-01-18 08:00:00;43827.591
N;NORTE;2022-01-18 09:00:00;5583.018
NE;NORDESTE;2022-01-18 09:00:00;11079.623
S;SUL;2022-01-18 09:00:00;15528.005
SE;SUDESTE;2022-01-18 09:00:00;45356.525
N;NORTE;2022-01-18 10:00:00;5567.905
NE;NORDESTE;2022-01-18 10:00:00;11253.164
S;SUL;2022-01-18 10:00:00;15923.492
SE;SUDESTE;2022-01-18 10:00:00;46217.654
N;NORTE;2022-01-18 11:00:00;5502.85699999
NE;NORDESTE;2022-01-18 11:00:00;11216.244
S;SUL;2022-01-18 11:00:00;15942.486
SE;SUDESTE;2022-01-18 11:00:00;46479.697
N;NORTE;2022-01-18 12:00:00;5413.948
NE;NORDESTE;2022-01-18 12:00:00;11099.70899999
S;SUL;2022-01-18 12:00:00;15180.502
SE;SUDESTE;2022-01-18 12:00:00;46719.723
N;NORTE;2022-01-18 13:00:00;5539.579
NE;NORDESTE;2022-01-18 13:00:00;11552.822
S;SUL;2022-01-18 13:00:00;16350.424
SE;SUDESTE;2022-01-18 13:00:00;48244.874
N;NORTE;2022-01-18 14:00:00;5755.807
NE;NORDESTE;2022-01-18 14:00:00;12064.894
S;SUL;2022-01-18 14:00:00;16982.38899999
SE;SUDESTE;2022-01-18 14:00:00;49537.982
N;NORTE;2022-01-18 15:00:00;5847.69
NE;NORDESTE;2022-01-18 15:00:00;12307.698
S;SUL;2022-01-18 15:00:00;17058.25999999
SE;SUDESTE;2022-01-18 15:00:00;50178.524
N;NORTE;2022-01-18 16:00:00;5841.375
NE;NORDESTE;2022-01-18 16:00:00;12232.08299999
S;SUL;2022-01-18 16:00:00;17137.857
SE;SUDESTE;2022-01-18 16:00:00;50214.546
N;NORTE;2022-01-18 17:00:00;5652.357
NE;NORDESTE;2022-01-18 17:00:00;11490.82
S;SUL;2022-01-18 17:00:00;16435.29799999
SE;SUDESTE;2022-01-18 17:00:00;47980.956
N;NORTE;2022-01-18 18:00:00;5521.75599999
NE;NORDESTE;2022-01-18 18:00:00;11907.90599999
S;SUL;2022-01-18 18:00:00;15149.47
SE;SUDESTE;2022-01-18 18:00:00;46797.543
N;NORTE;2022-01-18 19:00:00;5724.788
NE;NORDESTE;2022-01-18 19:00:00;12248.907
S;SUL;2022-01-18 19:00:00;15678.408
SE;SUDESTE;2022-01-18 19:00:00;49093.06899999
N;NORTE;2022-01-18 20:00:00;5786.51
NE;NORDESTE;2022-01-18 20:00:00;12306.399
S;SUL;2022-01-18 20:00:00;16184.58799999
SE;SUDESTE;2022-01-18 20:00:00;49421.902
N;NORTE;2022-01-18 21:00:00;5843.887
NE;NORDESTE;2022-01-18 21:00:00;12850.08
S;SUL;2022-01-18 21:00:00;16430.73799999
SE;SUDESTE;2022-01-18 21:00:00;48781.814
N;NORTE;2022-01-18 22:00:00;5876.936
NE;NORDESTE;2022-01-18 22:00:00;12886.44699999
S;SUL;2022-01-18 22:00:00;16217.07799999
SE;SUDESTE;2022-01-18 22:00:00;47073.172
N;NORTE;2022-01-18 23:00:00;5856.29199999
NE;NORDESTE;2022-01-18 23:00:00;12524.82399999
S;SUL;2022-01-18 23:00:00;15400.18699999
SE;SUDESTE;2022-01-18 23:00:00;44781.99399999
N;NORTE;2022-01-19 00:00:00;5765.477
NE;NORDESTE;2022-01-19 00:00:00;12090.48799999
S;SUL;2022-01-19 00:00:00;14490.708
SE;SUDESTE;2022-01-19 00:00:00;42305.678
N;NORTE;2022-01-19 01:00:00;5634.61
NE;NORDESTE;2022-01-19 01:00:00;11639.51099999
S;SUL;2022-01-19 01:00:00;13757.878
SE;SUDESTE;2022-01-19 01:00:00;40301.08799999
N;NORTE;2022-01-19 02:00:00;5530.192
NE;NORDESTE;2022-01-19 02:00:00;11382.915
S;SUL;2022-01-19 02:00:00;13251.702
SE;SUDESTE;2022-01-19 02:00:00;39148.90399999
N;NORTE;2022-01-19 03:00:00;5450.761
NE;NORDESTE;2022-01-19 03:00:00;11212.749
S;SUL;2022-01-19 03:00:00;12842.896
SE;SUDESTE;2022-01-19 03:00:00;38291.36399999
N;NORTE;2022-01-19 04:00:00;5427.001
NE;NORDESTE;2022-01-19 04:00:00;11131.217
S;SUL;2022-01-19 04:00:00;12734.07299999
SE;SUDESTE;2022-01-19 04:00:00;38188.46799999
N;NORTE;2022-01-19 05:00:00;5419.714
NE;NORDESTE;2022-01-19 05:00:00;10550.256
S;SUL;2022-01-19 05:00:00;12881.99
SE;SUDESTE;2022-01-19 05:00:00;38151.725
N;NORTE;2022-01-19 06:00:00;5216.743
NE;NORDESTE;2022-01-19 06:00:00;10207.82199999
S;SUL;2022-01-19 06:00:00;13014.844
SE;SUDESTE;2022-01-19 06:00:00;38833.608
N;NORTE;2022-01-19 07:00:00;5120.872
NE;NORDESTE;2022-01-19 07:00:00;10651.98
S;SUL;2022-01-19 07:00:00;14250.217
SE;SUDESTE;2022-01-19 07:00:00;41421.676
N;NORTE;2022-01-19 08:00:00;5318.685
NE;NORDESTE;2022-01-19 08:00:00;11191.55
S;SUL;2022-01-19 08:00:00;15428.62899999
SE;SUDESTE;2022-01-19 08:00:00;43984.075
N;NORTE;2022-01-19 09:00:00;5449.13199999
NE;NORDESTE;2022-01-19 09:00:00;11302.212
S;SUL;2022-01-19 09:00:00;15729.058
SE;SUDESTE;2022-01-19 09:00:00;45402.486
N;NORTE;2022-01-19 10:00:00;5484.29499999
NE;NORDESTE;2022-01-19 10:00:00;11409.314
S;SUL;2022-01-19 10:00:00;16102.65699999
SE;SUDESTE;2022-01-19 10:00:00;46308.198
N;NORTE;2022-01-19 11:00:00;5416.40399999
NE;NORDESTE;2022-01-19 11:00:00;11444.646
S;SUL;2022-01-19 11:00:00;16171.422
SE;SUDESTE;2022-01-19 11:00:00;46427.22799999
N;NORTE;2022-01-19 12:00:00;5380.263
NE;NORDESTE;2022-01-19 12:00:00;11299.182
S;SUL;2022-01-19 12:00:00;15576.36
SE;SUDESTE;2022-01-19 12:00:00;46590.978
N;NORTE;2022-01-19 13:00:00;5591.734
NE;NORDESTE;2022-01-19 13:00:00;11690.24399999
S;SUL;2022-01-19 13:00:00;17085.389
SE;SUDESTE;2022-01-19 13:00:00;48059.792
N;NORTE;2022-01-19 14:00:00;5914.75399999
NE;NORDESTE;2022-01-19 14:00:00;12154.975
S;SUL;2022-01-19 14:00:00;17903.14899999
SE;SUDESTE;2022-01-19 14:00:00;49378.98099999
N;NORTE;2022-01-19 15:00:00;6079.011
NE;NORDESTE;2022-01-19 15:00:00;12352.65299999
S;SUL;2022-01-19 15:00:00;18061.91199999
SE;SUDESTE;2022-01-19 15:00:00;49521.971
N;NORTE;2022-01-19 16:00:00;6053.72199999
NE;NORDESTE;2022-01-19 16:00:00;12269.554
S;SUL;2022-01-19 16:00:00;18152.19699999
SE;SUDESTE;2022-01-19 16:00:00;48986.584
N;NORTE;2022-01-19 17:00:00;5890.94999999
NE;NORDESTE;2022-01-19 17:00:00;11578.52299999
S;SUL;2022-01-19 17:00:00;17281.407
SE;SUDESTE;2022-01-19 17:00:00;47157.10899999
N;NORTE;2022-01-19 18:00:00;5798.299
NE;NORDESTE;2022-01-19 18:00:00;12866.647
S;SUL;2022-01-19 18:00:00;15755.40299999
SE;SUDESTE;2022-01-19 18:00:00;46313.42299999
N;NORTE;2022-01-19 19:00:00;6058.17
NE;NORDESTE;2022-01-19 19:00:00;12355.987
S;SUL;2022-01-19 19:00:00;16241.408
SE;SUDESTE;2022-01-19 19:00:00;48662.61799999
N;NORTE;2022-01-19 20:00:00;6108.18899999
NE;NORDESTE;2022-01-19 20:00:00;12388.542
S;SUL;2022-01-19 20:00:00;17082.45799999
SE;SUDESTE;2022-01-19 20:00:00;48948.45499999
N;NORTE;2022-01-19 21:00:00;6241.25699999
NE;NORDESTE;2022-01-19 21:00:00;13128.426
S;SUL;2022-01-19 21:00:00;17530.765
SE;SUDESTE;2022-01-19 21:00:00;48539.641
N;NORTE;2022-01-19 22:00:00;6288.372
NE;NORDESTE;2022-01-19 22:00:00;13230.415
S;SUL;2022-01-19 22:00:00;17396.633
SE;SUDESTE;2022-01-19 22:00:00;46662.71399999
N;NORTE;2022-01-19 23:00:00;6265.583
NE;NORDESTE;2022-01-19 23:00:00;13001.439
S;SUL;2022-01-19 23:00:00;16626.61799999
SE;SUDESTE;2022-01-19 23:00:00;44415.11799999
N;NORTE;2022-01-20 00:00:00;6204.13799999
NE;NORDESTE;2022-01-20 00:00:00;12509.20099999
S;SUL;2022-01-20 00:00:00;15624.30399999
SE;SUDESTE;2022-01-20 00:00:00;41831.79599999
N;NORTE;2022-01-20 01:00:00;6115.91199999
NE;NORDESTE;2022-01-20 01:00:00;12064.287
S;SUL;2022-01-20 01:00:00;14833.974
SE;SUDESTE;2022-01-20 01:00:00;40062.502
N;NORTE;2022-01-20 02:00:00;5964.844
NE;NORDESTE;2022-01-20 02:00:00;11704.676
S;SUL;2022-01-20 02:00:00;14240.064
SE;SUDESTE;2022-01-20 02:00:00;38748.078
N;NORTE;2022-01-20 03:00:00;5802.775
NE;NORDESTE;2022-01-20 03:00:00;11480.497
S;SUL;2022-01-20 03:00:00;13830.547
SE;SUDESTE;2022-01-20 03:00:00;38110.368
N;NORTE;2022-01-20 04:00:00;5662.57299999
NE;NORDESTE;2022-01-20 04:00:00;11401.184
S;SUL;2022-01-20 04:00:00;13640.927
SE;SUDESTE;2022-01-20 04:00:00;38000.83199999
N;NORTE;2022-01-20 05:00:00;5573.70199999
NE;NORDESTE;2022-01-20 05:00:00;10958.99
S;SUL;2022-01-20 05:00:00;13687.788
SE;SUDESTE;2022-01-20 05:00:00;38114.081
N;NORTE;2022-01-20 06:00:00;5586.452
NE;NORDESTE;2022-01-20 06:00:00;10364.328
S;SUL;2022-01-20 06:00:00;13637.29299999
SE;SUDESTE;2022-01-20 06:00:00;38722.364
N;NORTE;2022-01-20 07:00:00;5562.775
NE;NORDESTE;2022-01-20 07:00:00;10707.866
S;SUL;2022-01-20 07:00:00;14856.584
SE;SUDESTE;2022-01-20 07:00:00;40933.228
N;NORTE;2022-01-20 08:00:00;5683.268
NE;NORDESTE;2022-01-20 08:00:00;11359.728
S;SUL;2022-01-20 08:00:00;16066.10199999
SE;SUDESTE;2022-01-20 08:00:00;43243.837
N;NORTE;2022-01-20 09:00:00;5646.38399999
NE;NORDESTE;2022-01-20 09:00:00;11577.503
S;SUL;2022-01-20 09:00:00;16431.819
SE;SUDESTE;2022-01-20 09:00:00;44431.352
N;NORTE;2022-01-20 10:00:00;5640.436
NE;NORDESTE;2022-01-20 10:00:00;11763.249
S;SUL;2022-01-20 10:00:00;16780.38899999
SE;SUDESTE;2022-01-20 10:00:00;45488.90899999
N;NORTE;2022-01-20 11:00:00;5615.606
NE;NORDESTE;2022-01-20 11:00:00;11647.13699999
S;SUL;2022-01-20 11:00:00;16888.859
SE;SUDESTE;2022-01-20 11:00:00;45701.67999999
N;NORTE;2022-01-20 12:00:00;5545.83199999
NE;NORDESTE;2022-01-20 12:00:00;11369.119
S;SUL;2022-01-20 12:00:00;16321.69699999
SE;SUDESTE;2022-01-20 12:00:00;45798.214
N;NORTE;2022-01-20 13:00:00;5797.143
NE;NORDESTE;2022-01-20 13:00:00;11776.327
S;SUL;2022-01-20 13:00:00;17817.596
SE;SUDESTE;2022-01-20 13:00:00;47309.864
N;NORTE;2022-01-20 14:00:00;6199.011
NE;NORDESTE;2022-01-20 14:00:00;12238.76599999
S;SUL;2022-01-20 14:00:00;18535.16899999
SE;SUDESTE;2022-01-20 14:00:00;48593.307
N;NORTE;2022-01-20 15:00:00;6354.38899999
NE;NORDESTE;2022-01-20 15:00:00;12419.151
S;SUL;2022-01-20 15:00:00;18500.616
SE;SUDESTE;2022-01-20 15:00:00;49204.828
N;NORTE;2022-01-20 16:00:00;6222.308
NE;NORDESTE;2022-01-20 16:00:00;12399.63999999
S;SUL;2022-01-20 16:00:00;18487.605
SE;SUDESTE;2022-01-20 16:00:00;49007.112
N;NORTE;2022-01-20 17:00:00;6016.37
NE;NORDESTE;2022-01-20 17:00:00;11750.83499999
S;SUL;2022-01-20 17:00:00;17659.555
SE;SUDESTE;2022-01-20 17:00:00;46928.619
N;NORTE;2022-01-20 18:00:00;5832.10499999
NE;NORDESTE;2022-01-20 18:00:00;12171.08
S;SUL;2022-01-20 18:00:00;15970.62
SE;SUDESTE;2022-01-20 18:00:00;46187.444
N;NORTE;2022-01-20 19:00:00;6111.28499999
NE;NORDESTE;2022-01-20 19:00:00;12525.056
S;SUL;2022-01-20 19:00:00;16403.22999999
SE;SUDESTE;2022-01-20 19:00:00;48879.668
N;NORTE;2022-01-20 20:00:00;6156.70199999
NE;NORDESTE;2022-01-20 20:00:00;12560.554
S;SUL;2022-01-20 20:00:00;17121.16999999
SE;SUDESTE;2022-01-20 20:00:00;49257.524
N;NORTE;2022-01-20 21:00:00;6320.062
NE;NORDESTE;2022-01-20 21:00:00;13158.719
S;SUL;2022-01-20 21:00:00;17549.05699999
SE;SUDESTE;2022-01-20 21:00:00;48853.533
N;NORTE;2022-01-20 22:00:00;6448.35899999
NE;NORDESTE;2022-01-20 22:00:00;13250.482
S;SUL;2022-01-20 22:00:00;17481.23399999
SE;SUDESTE;2022-01-20 22:00:00;47488.366
N;NORTE;2022-01-20 23:00:00;6357.19699999
NE;NORDESTE;2022-01-20 23:00:00;13015.31999999
S;SUL;2022-01-20 23:00:00;16707.544
SE;SUDESTE;2022-01-20 23:00:00;45284.902
N;NORTE;2022-01-21 00:00:00;6251.383
NE;NORDESTE;2022-01-21 00:00:00;12675.988
S;SUL;2022-01-21 00:00:00;15780.07899999
SE;SUDESTE;2022-01-21 00:00:00;43135.298
N;NORTE;2022-01-21 01:00:00;6129.03999999
NE;NORDESTE;2022-01-21 01:00:00;12246.79699999
S;SUL;2022-01-21 01:00:00;15004.235
SE;SUDESTE;2022-01-21 01:00:00;41130.667
N;NORTE;2022-01-21 02:00:00;5978.796
NE;NORDESTE;2022-01-21 02:00:00;11976.61
S;SUL;2022-01-21 02:00:00;14388.854
SE;SUDESTE;2022-01-21 02:00:00;39612.71
N;NORTE;2022-01-21 03:00:00;5834.85099999
NE;NORDESTE;2022-01-21 03:00:00;11724.468
S;SUL;2022-01-21 03:00:00;14021.17399999
SE;SUDESTE;2022-01-21 03:00:00;39002.833
N;NORTE;2022-01-21 04:00:00;5668.268
NE;NORDESTE;2022-01-21 04:00:00;11583.56299999
S;SUL;2022-01-21 04:00:00;13776.944
SE;SUDESTE;2022-01-21 04:00:00;38794.44799999
N;NORTE;2022-01-21 05:00:00;5690.80199999
NE;NORDESTE;2022-01-21 05:00:00;11078.94899999
S;SUL;2022-01-21 05:00:00;13835.04399999
SE;SUDESTE;2022-01-21 05:00:00;38784.382
N;NORTE;2022-01-21 06:00:00;5452.984
NE;NORDESTE;2022-01-21 06:00:00;10628.875
S;SUL;2022-01-21 06:00:00;13816.591
SE;SUDESTE;2022-01-21 06:00:00;39535.396
N;NORTE;2022-01-21 07:00:00;5406.742
NE;NORDESTE;2022-01-21 07:00:00;10929.16
S;SUL;2022-01-21 07:00:00;14946.44899999
SE;SUDESTE;2022-01-21 07:00:00;41987.37799999
N;NORTE;2022-01-21 08:00:00;5648.81999999
NE;NORDESTE;2022-01-21 08:00:00;11567.02499999
S;SUL;2022-01-21 08:00:00;16171.824
SE;SUDESTE;2022-01-21 08:00:00;44660.86499999
N;NORTE;2022-01-21 09:00:00;5705.04899999
NE;NORDESTE;2022-01-21 09:00:00;11838.44899999
S;SUL;2022-01-21 09:00:00;16471.06899999
SE;SUDESTE;2022-01-21 09:00:00;46010.84299999
N;NORTE;2022-01-21 10:00:00;5725.449
NE;NORDESTE;2022-01-21 10:00:00;11982.455
S;SUL;2022-01-21 10:00:00;16768.682
SE;SUDESTE;2022-01-21 10:00:00;46897.289
N;NORTE;2022-01-21 11:00:00;5864.34699999
NE;NORDESTE;2022-01-21 11:00:00;11916.962
S;SUL;2022-01-21 11:00:00;16839.248
SE;SUDESTE;2022-01-21 11:00:00;47177.67899999
N;NORTE;2022-01-21 12:00:00;5792.72199999
NE;NORDESTE;2022-01-21 12:00:00;11741.371
S;SUL;2022-01-21 12:00:00;16263.923
SE;SUDESTE;2022-01-21 12:00:00;47177.47
N;NORTE;2022-01-21 13:00:00;6017.60099999
NE;NORDESTE;2022-01-21 13:00:00;12081.154
S;SUL;2022-01-21 13:00:00;17593.577
SE;SUDESTE;2022-01-21 13:00:00;48370.69499999
N;NORTE;2022-01-21 14:00:00;6275.949
NE;NORDESTE;2022-01-21 14:00:00;12450.079
S;SUL;2022-01-21 14:00:00;18276.946
SE;SUDESTE;2022-01-21 14:00:00;49489.79699999
N;NORTE;2022-01-21 15:00:00;6331.72799999
NE;NORDESTE;2022-01-21 15:00:00;12454.142
S;SUL;2022-01-21 15:00:00;18237.71399999
SE;SUDESTE;2022-01-21 15:00:00;49724.85399999
N;NORTE;2022-01-21 16:00:00;6211.78
NE;NORDESTE;2022-01-21 16:00:00;12331.354
S;SUL;2022-01-21 16:00:00;18008.25799999
SE;SUDESTE;2022-01-21 16:00:00;49211.452
N;NORTE;2022-01-21 17:00:00;5986.627
NE;NORDESTE;2022-01-21 17:00:00;11763.97299999
S;SUL;2022-01-21 17:00:00;17067.899
SE;SUDESTE;2022-01-21 17:00:00;47368.679
N;NORTE;2022-01-21 18:00:00;5910.87299999
NE;NORDESTE;2022-01-21 18:00:00;12208.796
S;SUL;2022-01-21 18:00:00;15568.32
SE;SUDESTE;2022-01-21 18:00:00;46381.38799999
N;NORTE;2022-01-21 19:00:00;6306.73799999
NE;NORDESTE;2022-01-21 19:00:00;12574.15199999
S;SUL;2022-01-21 19:00:00;15910.904
SE;SUDESTE;2022-01-21 19:00:00;49056.58199999
N;NORTE;2022-01-21 20:00:00;6419.69299999
NE;NORDESTE;2022-01-21 20:00:00;12520.815
S;SUL;2022-01-21 20:00:00;16652.93499999
SE;SUDESTE;2022-01-21 20:00:00;49295.586
N;NORTE;2022-01-21 21:00:00;6585.04999999
NE;NORDESTE;2022-01-21 21:00:00;13010.392
S;SUL;2022-01-21 21:00:00;17050.34799999
SE;SUDESTE;2022-01-21 21:00:00;48875.873
N;NORTE;2022-01-21 22:00:00;6599.88399999
NE;NORDESTE;2022-01-21 22:00:00;13111.763
S;SUL;2022-01-21 22:00:00;17088.83199999
SE;SUDESTE;2022-01-21 22:00:00;47415.184
N;NORTE;2022-01-21 23:00:00;6542.094
NE;NORDESTE;2022-01-21 23:00:00;12948.711
S;SUL;2022-01-21 23:00:00;16436.55999999
SE;SUDESTE;2022-01-21 23:00:00;45365.171
N;NORTE;2022-01-22 00:00:00;6394.77899999
NE;NORDESTE;2022-01-22 00:00:00;12552.018
S;SUL;2022-01-22 00:00:00;15737.558
SE;SUDESTE;2022-01-22 00:00:00;43319.72299999
N;NORTE;2022-01-22 01:00:00;6255.792
NE;NORDESTE;2022-01-22 01:00:00;12174.241
S;SUL;2022-01-22 01:00:00;14980.51399999
SE;SUDESTE;2022-01-22 01:00:00;41429.74799999
N;NORTE;2022-01-22 02:00:00;6115.83299999
NE;NORDESTE;2022-01-22 02:00:00;11895.75
S;SUL;2022-01-22 02:00:00;14379.356
SE;SUDESTE;2022-01-22 02:00:00;39960.49599999
N;NORTE;2022-01-22 03:00:00;5925.999
NE;NORDESTE;2022-01-22 03:00:00;11623.63299999
S;SUL;2022-01-22 03:00:00;13930.99399999
SE;SUDESTE;2022-01-22 03:00:00;38992.665
N;NORTE;2022-01-22 04:00:00;5851.115
NE;NORDESTE;2022-01-22 04:00:00;11431.893
S;SUL;2022-01-22 04:00:00;13668.687
SE;SUDESTE;2022-01-22 04:00:00;38601.84399999
N;NORTE;2022-01-22 05:00:00;5760.00499999
NE;NORDESTE;2022-01-22 05:00:00;10781.412
S;SUL;2022-01-22 05:00:00;13421.65199999
SE;SUDESTE;2022-01-22 05:00:00;38039.835
N;NORTE;2022-01-22 06:00:00;5484.40899999
NE;NORDESTE;2022-01-22 06:00:00;10224.008
S;SUL;2022-01-22 06:00:00;12836.186
SE;SUDESTE;2022-01-22 06:00:00;37583.422
N;NORTE;2022-01-22 07:00:00;5285.04299999
NE;NORDESTE;2022-01-22 07:00:00;10199.832
S;SUL;2022-01-22 07:00:00;13035.13
SE;SUDESTE;2022-01-22 07:00:00;38499.69
N;NORTE;2022-01-22 08:00:00;5321.85499999
NE;NORDESTE;2022-01-22 08:00:00;10453.788
S;SUL;2022-01-22 08:00:00;13425.5
SE;SUDESTE;2022-01-22 08:00:00;39628.42599999
N;NORTE;2022-01-22 09:00:00;5352.26999999
NE;NORDESTE;2022-01-22 09:00:00;10571.74
S;SUL;2022-01-22 09:00:00;13499.69699999
SE;SUDESTE;2022-01-22 09:00:00;40442.96499999
N;NORTE;2022-01-22 10:00:00;5379.636
NE;NORDESTE;2022-01-22 10:00:00;10562.97699999
S;SUL;2022-01-22 10:00:00;13514.739
SE;SUDESTE;2022-01-22 10:00:00;41197.627
N;NORTE;2022-01-22 11:00:00;5396.143
NE;NORDESTE;2022-01-22 11:00:00;10522.928
S;SUL;2022-01-22 11:00:00;13555.61199999
SE;SUDESTE;2022-01-22 11:00:00;41467.903
N;NORTE;2022-01-22 12:00:00;5379.75299999
NE;NORDESTE;2022-01-22 12:00:00;10443.339
S;SUL;2022-01-22 12:00:00;13404.807
SE;SUDESTE;2022-01-22 12:00:00;41671.04199999
N;NORTE;2022-01-22 13:00:00;5538.74399999
NE;NORDESTE;2022-01-22 13:00:00;10555.82799999
S;SUL;2022-01-22 13:00:00;13869.54899999
SE;SUDESTE;2022-01-22 13:00:00;41749.428
N;NORTE;2022-01-22 14:00:00;5652.03999999
NE;NORDESTE;2022-01-22 14:00:00;10700.194
S;SUL;2022-01-22 14:00:00;14182.114
SE;SUDESTE;2022-01-22 14:00:00;42170.28799999
N;NORTE;2022-01-22 15:00:00;5675.534
NE;NORDESTE;2022-01-22 15:00:00;10784.626
S;SUL;2022-01-22 15:00:00;14201.388
SE;SUDESTE;2022-01-22 15:00:00;42675.32199999
N;NORTE;2022-01-22 16:00:00;5608.83499999
NE;NORDESTE;2022-01-22 16:00:00;10888.105
S;SUL;2022-01-22 16:00:00;14219.904
SE;SUDESTE;2022-01-22 16:00:00;43288.80299999
N;NORTE;2022-01-22 17:00:00;5522.213
NE;NORDESTE;2022-01-22 17:00:00;11240.057
S;SUL;2022-01-22 17:00:00;14423.159
SE;SUDESTE;2022-01-22 17:00:00;43780.46899999
N;NORTE;2022-01-22 18:00:00;5689.88799999
NE;NORDESTE;2022-01-22 18:00:00;12529.798
S;SUL;2022-01-22 18:00:00;14669.411
SE;SUDESTE;2022-01-22 18:00:00;44996.2
N;NORTE;2022-01-22 19:00:00;6021.19899999
NE;NORDESTE;2022-01-22 19:00:00;12839.266
S;SUL;2022-01-22 19:00:00;15383.38
SE;SUDESTE;2022-01-22 19:00:00;47933.889
N;NORTE;2022-01-22 20:00:00;6050.145
NE;NORDESTE;2022-01-22 20:00:00;12607.735
S;SUL;2022-01-22 20:00:00;16080.985
SE;SUDESTE;2022-01-22 20:00:00;47915.867
N;NORTE;2022-01-22 21:00:00;6060.80499999
NE;NORDESTE;2022-01-22 21:00:00;12654.249
S;SUL;2022-01-22 21:00:00;15867.056
SE;SUDESTE;2022-01-22 21:00:00;46774.97699999
N;NORTE;2022-01-22 22:00:00;6078.569
NE;NORDESTE;2022-01-22 22:00:00;12629.39
S;SUL;2022-01-22 22:00:00;15494.388
SE;SUDESTE;2022-01-22 22:00:00;45057.09999999
N;NORTE;2022-01-22 23:00:00;6068.132
NE;NORDESTE;2022-01-22 23:00:00;12389.033
S;SUL;2022-01-22 23:00:00;15072.47799999
SE;SUDESTE;2022-01-22 23:00:00;43677.156
N;NORTE;2022-01-23 00:00:00;6072.79999999
NE;NORDESTE;2022-01-23 00:00:00;12145.587
S;SUL;2022-01-23 00:00:00;14531.645
SE;SUDESTE;2022-01-23 00:00:00;41842.98799999
N;NORTE;2022-01-23 01:00:00;5966.141
NE;NORDESTE;2022-01-23 01:00:00;11870.93099999
S;SUL;2022-01-23 01:00:00;13969.402
SE;SUDESTE;2022-01-23 01:00:00;40073.436
N;NORTE;2022-01-23 02:00:00;5866.093
NE;NORDESTE;2022-01-23 02:00:00;11598.606
S;SUL;2022-01-23 02:00:00;13438.16
SE;SUDESTE;2022-01-23 02:00:00;38635.10099999
N;NORTE;2022-01-23 03:00:00;5793.539
NE;NORDESTE;2022-01-23 03:00:00;11361.96699999
S;SUL;2022-01-23 03:00:00;12988.564
SE;SUDESTE;2022-01-23 03:00:00;37800.46499999
N;NORTE;2022-01-23 04:00:00;5680.003
NE;NORDESTE;2022-01-23 04:00:00;11159.84199999
S;SUL;2022-01-23 04:00:00;12606.091
SE;SUDESTE;2022-01-23 04:00:00;37183.197
N;NORTE;2022-01-23 05:00:00;5575.817
NE;NORDESTE;2022-01-23 05:00:00;10527.767
S;SUL;2022-01-23 05:00:00;12116.536
SE;SUDESTE;2022-01-23 05:00:00;36219.07599999
N;NORTE;2022-01-23 06:00:00;5297.88
NE;NORDESTE;2022-01-23 06:00:00;9868.607
S;SUL;2022-01-23 06:00:00;11441.052
SE;SUDESTE;2022-01-23 06:00:00;34773.687
N;NORTE;2022-01-23 07:00:00;5041.95
NE;NORDESTE;2022-01-23 07:00:00;9720.13199999
S;SUL;2022-01-23 07:00:00;11403.975
SE;SUDESTE;2022-01-23 07:00:00;34807.37599999
N;NORTE;2022-01-23 08:00:00;4896.88199999
NE;NORDESTE;2022-01-23 08:00:00;9548.475
S;SUL;2022-01-23 08:00:00;11357.15399999
SE;SUDESTE;2022-01-23 08:00:00;35291.288
N;NORTE;2022-01-23 09:00:00;4826.17399999
NE;NORDESTE;2022-01-23 09:00:00;9457.431
S;SUL;2022-01-23 09:00:00;11230.632
SE;SUDESTE;2022-01-23 09:00:00;35774.96999999
N;NORTE;2022-01-23 10:00:00;4771.809
NE;NORDESTE;2022-01-23 10:00:00;9468.00999999
S;SUL;2022-01-23 10:00:00;11315.874
SE;SUDESTE;2022-01-23 10:00:00;36374.68299999
N;NORTE;2022-01-23 11:00:00;4754.04599999
NE;NORDESTE;2022-01-23 11:00:00;9509.75
S;SUL;2022-01-23 11:00:00;11624.239
SE;SUDESTE;2022-01-23 11:00:00;36900.46499999
N;NORTE;2022-01-23 12:00:00;4819.01299999
NE;NORDESTE;2022-01-23 12:00:00;9438.99699999
S;SUL;2022-01-23 12:00:00;11742.84
SE;SUDESTE;2022-01-23 12:00:00;37552.629
N;NORTE;2022-01-23 13:00:00;4797.115
NE;NORDESTE;2022-01-23 13:00:00;9348.744
S;SUL;2022-01-23 13:00:00;12083.56499999
SE;SUDESTE;2022-01-23 13:00:00;37838.18399999
N;NORTE;2022-01-23 14:00:00;4850.968
NE;NORDESTE;2022-01-23 14:00:00;9592.742
S;SUL;2022-01-23 14:00:00;12353.568
SE;SUDESTE;2022-01-23 14:00:00;38199.70799999
N;NORTE;2022-01-23 15:00:00;5008.769
NE;NORDESTE;2022-01-23 15:00:00;9849.995
